#{"t_start": 1644439660.110739, "env_id": "circularroadScenario-v0"}
r,l,t
6453.433942,277,2263.415651
583.106995,52,2263.728061
-439.118088,3,2263.751033
7002.318051,217,2265.049068
7098.007958,120,2265.778031
6708.438144,138,2266.60356
-1175.663023,123,2267.34381
5276.02879,59,2267.690132
-1458.169974,300,2269.500252
-169.727922,42,2269.759429
7431.708655,221,2271.106092
1782.518801,300,2272.895836
543.039323,300,2274.721136
-350.462908,300,2276.564227
959.266073,300,2278.96571
562.259426,300,2280.993115
-129.762305,13,2281.123767
1171.489791,300,2282.913048
1184.551098,300,2284.726162
5092.599038,298,2286.534903
7839.878653,162,2287.51875
6180.709381,57,2287.936466
1670.335872,300,2290.04985
5500.625583,27,2290.210418
-243.999969,9,2290.267272
6695.182015,162,2291.235473
1531.889314,171,2292.276206
7462.117423,157,2293.23687
1237.922209,300,2295.087704
129.137272,300,2296.905518
1275.252935,300,2298.718285
318.884828,300,2300.513798
1385.032114,300,2302.26856
5797.025132,31,2302.469204
6092.98007,113,2303.153024
7295.638937,119,2304.001994
6119.792966,107,2304.741918
619.850111,61,2305.095004
-199.638294,13,2305.198697
272.939287,300,2307.490569
5785.11967,228,2309.050694
6540.439937,122,2309.783736
1219.373346,300,2311.906267
1608.452971,85,2312.409118
69.130993,300,2314.192864
2180.173356,152,2315.091683
592.759906,55,2315.433507
307.150259,300,2317.242377
-91.211869,300,2319.052195
1603.133904,199,2320.256212
6791.071801,106,2320.908313
1086.574759,300,2322.716245
7320.591689,105,2323.346542
7162.505259,116,2324.056556
7606.901695,146,2324.947076
1740.984371,136,2325.775173
132.441957,300,2327.567477
6901.351685,125,2328.317897
5000,1,2328.328981
-207.092515,300,2330.135752
5644.63545,276,2331.80244
1145.097933,300,2333.613435
1659.091936,300,2335.438776
6274.119522,89,2335.977268
761.376599,108,2336.630458
569.728301,81,2337.113715
7577.567679,212,2338.403234
1004.8798,252,2339.943684
2259.746232,244,2341.421437
701.924424,100,2342.031695
1511.859956,300,2344.154101
680.340503,300,2345.964401
1891.422015,159,2346.932676
854.515309,59,2347.290516
1109.942973,300,2349.126428
1636.663667,300,2350.931221
6390.495315,92,2351.482492
794.218767,300,2353.27813
6983.190961,286,2355.038668
1795.147953,300,2356.839823
6994.473794,217,2358.144875
5977.094773,38,2358.380279
7476.233277,129,2359.15387
1469.878976,300,2360.97987
1414.193828,300,2362.77916
1773.752121,156,2363.691688
2024.69967,300,2365.734529
945.469515,300,2368.01543
2179.343512,176,2369.063287
6928.970305,135,2369.88577
5484.735246,40,2370.132646
1908.496959,125,2370.878857
7864.74251,153,2371.791627
2490.695,126,2372.541623
1945.364491,127,2373.470728
112.755918,46,2373.880633
7123.96411,122,2374.60083
1868.689349,116,2375.310338
5765.514211,74,2375.765362
6840.492257,130,2376.553347
1687.688501,131,2377.352874
7419.164443,137,2378.192728
-208.422378,13,2378.276266
7716.999239,187,2379.410054
7286.951574,139,2380.252083
2206.805178,232,2381.639897
2523.006903,126,2382.405063
1134.73324,116,2383.117949
1834.412963,300,2384.924824
6826.158423,106,2385.565218
7531.956911,140,2386.410563
7449.864671,151,2387.315345
734.557129,47,2387.600122
7339.025385,137,2388.43454
2339.350899,188,2389.580586
2409.038592,181,2390.679212
5934.889412,269,2392.305599
833.395326,300,2394.097528
1250.329546,253,2395.623545
1191.56925,300,2397.435932
-167.571878,46,2397.714472
1718.877905,224,2399.062148
2200.156125,119,2399.786201
1396.380062,137,2400.607445
1796.710829,197,2401.799909
1863.0582,134,2402.611823
6192.392848,125,2403.377997
-100.286619,16,2403.476579
1773.464973,201,2404.685049
7400.09192,140,2406.056
5540.584344,22,2406.244494
1223.606385,300,2408.029792
7400.655709,220,2409.360003
1152.571421,300,2411.179174
343.415792,33,2411.389691
1112.386561,300,2413.200079
856.78846,54,2413.527356
1476.827392,300,2415.324249
6646.207518,246,2416.815939
6690.10656,232,2418.219182
1688.198637,300,2420.046151
5139.937955,6,2420.087041
7537.347266,145,2420.934808
7099.26847,128,2421.691108
6564.176877,117,2422.373682
928.466999,300,2424.194093
1505.246662,300,2426.313991
7383.852041,181,2427.619501
1619.971801,179,2428.83525
5457.827606,17,2428.949944
1056.415297,138,2429.774737
2287.623065,211,2431.056048
-345.669852,129,2431.838967
7611.675806,144,2432.711719
6050.537277,85,2433.228176
950.335136,300,2435.050522
-218.651175,13,2435.133313
5727.219569,283,2436.838141
1342.222394,300,2438.654761
5852.807324,44,2438.925165
5882.801001,262,2440.789902
-232.695236,12,2440.866322
77.677239,300,2442.675422
6354.111174,223,2444.020189
6774.785581,163,2445.014788
6793.746121,207,2446.258056
6409.607145,77,2446.724288
1627.477026,262,2448.299633
6624.473089,151,2449.214985
2351.139965,121,2449.949604
6628.490978,234,2451.325895
6392.043782,109,2451.971139
1407.231335,300,2453.745275
7576.291893,224,2455.127759
6515.747201,300,2456.939835
7604.719542,293,2458.703394
446.584058,54,2459.030423
-258.368094,25,2459.186969
6521.991443,106,2459.8166
1663.434712,300,2461.638871
5792.249565,31,2461.828893
-494.021639,15,2461.922707
1077.168664,252,2463.443504
-423.517063,11,2463.509438
6977.263738,124,2464.257998
2155.799568,300,2466.068435
1313.353491,300,2467.900257
5860.834068,77,2468.385093
5796.724109,35,2468.587794
6467.659441,105,2469.22508
5337.059488,13,2469.311612
6502.361275,112,2469.997568
5329.663557,17,2470.212816
2053.756912,146,2471.274012
2057.432577,151,2472.175912
7066.695874,239,2473.619654
5901.03355,51,2473.930495
-4582.310709,300,2475.740959
1684.073501,300,2477.553801
854.751965,106,2478.210936
7368.437003,146,2479.099517
5276.645555,12,2479.176691
-5236.834474,300,2480.991062
2236.008589,300,2482.804363
-3846.227344,300,2484.547696
5945.553353,44,2484.853851
466.665949,61,2485.300657
-4352.191821,300,2487.511744
1533.994759,300,2489.46505
-3339.564963,263,2491.059523
5767.677636,259,2492.877503
2400.287693,300,2494.682796
5000,1,2494.693464
1990.834343,300,2496.513631
2249.758698,300,2498.330995
1941.42383,300,2500.163183
1655.343987,300,2501.973053
5920.959675,79,2502.448808
1518.873135,300,2504.238084
-728.043221,297,2506.034264
1974.211464,300,2507.83543
2177.591221,300,2509.656273
1383.216951,130,2510.437949
1747.731758,300,2512.260993
1861.728842,209,2513.530561
7559.813573,206,2514.772317
1004.900493,300,2516.616762
5686.197188,39,2516.847544
6946.92157,238,2518.272518
6201.209555,70,2518.682395
6129.819457,158,2519.646291
6099.793154,257,2521.203718
763.679673,300,2523.299948
1679.516197,300,2525.133434
660.830633,300,2526.950465
1038.037712,300,2528.770113
5809.239397,35,2528.981194
6186.883385,282,2530.687045
5587.44439,41,2530.940953
6942.853215,167,2531.953712
1466.473737,300,2533.808942
1117.753998,300,2535.632573
964.159895,300,2537.456501
651.736287,300,2539.557614
6655.210424,138,2540.454262
7807.25876,167,2541.460267
1526.734567,300,2543.283575
7265.721215,147,2544.182319
1860.770675,300,2546.240462
740.657639,300,2548.38872
766.308051,300,2550.312068
1395.51227,300,2552.295092
1717.918876,300,2554.343532
1697.768567,300,2556.147763
667.258174,131,2556.948193
1537.447536,300,2558.776252
7637.384879,140,2559.62036
595.95,300,2561.430946
2025.854075,300,2563.246481
1030.202928,300,2565.070924
1381.438288,300,2566.887152
919.49818,300,2568.713323
1386.990116,300,2570.531124
986.195384,300,2572.364764
1357.225966,300,2574.189577
7361.02062,221,2575.54836
410.759534,300,2577.365249
290.057882,300,2579.183674
5998.783198,283,2580.904737
815.386707,300,2582.737473
1303.708036,78,2583.210875
1497.923348,300,2585.025646
6054.500867,53,2585.660397
1216.420791,88,2586.18891
5704.29735,27,2586.354639
1864.7769,300,2588.172166
6424.775837,105,2588.805746
7093.040566,298,2590.602522
-2669.937409,300,2592.378592
1651.235226,300,2594.202394
7570.882315,204,2595.434052
5498.102435,16,2595.531801
1308.926647,300,2597.349494
5463.911822,19,2597.469037
2151.659041,300,2599.261065
551.799668,300,2601.057195
6085.300096,73,2601.502383
1902.10674,300,2603.311878
1849.972023,169,2604.341616
7365.231702,142,2605.327588
5000,1,2605.34554
1234.834036,300,2607.492311
1981.122234,300,2609.406179
1604.693137,300,2611.237421
7674.435762,171,2612.265449
7039.404947,238,2613.718554
1784.900591,300,2615.544808
1248.215859,300,2617.614789
684.0297,300,2619.401517
1295.153546,300,2621.20826
1792.510061,300,2623.021627
1799.670569,300,2624.832277
1561.694064,300,2626.642493
870.140054,300,2628.45208
1209.805527,300,2630.255023
6027.85883,82,2630.7377
7035.20884,99,2631.322512
7412.637174,194,2632.489193
5471.812923,87,2633.014355
2431.30256,205,2634.265693
2164.086065,176,2635.338
2045.127591,173,2636.392852
664.556571,121,2637.115524
5469.644129,19,2637.236047
1476.494808,300,2639.057337
6824.889726,99,2639.664971
1371.171932,152,2640.582635
1361.410718,300,2642.364835
6138.931836,287,2644.11317
1741.206798,210,2645.385671
204.566045,31,2645.567153
1938.019153,300,2647.3942
5733.78684,29,2647.776178
7496.37763,142,2648.678869
1702.131715,300,2650.453797
5532.763574,22,2650.590992
5293.054534,11,2650.661747
6481.27698,88,2651.196618
2481.248898,191,2652.340434
5766.344038,45,2652.614326
2202.86523,300,2654.415614
8083.380866,191,2655.586238
1235.335342,300,2657.403081
7274.377602,290,2659.16264
7664.684162,216,2660.486871
7037.614942,124,2661.243166
1835.166129,300,2663.036582
6951.747549,271,2664.677984
7448.818317,139,2665.652126
7202.859285,104,2666.442014
1802.116518,300,2668.563584
6599.728528,96,2669.154336
6976.025873,267,2670.769273
6636.983129,266,2672.354284
-208.137298,13,2672.435035
1865.637346,300,2674.227941
1084.63523,300,2676.041941
2215.659459,300,2677.855744
2013.067915,300,2679.954211
5509.409424,24,2680.147694
6213.713639,71,2680.581473
5913.243553,36,2680.801068
2510.949163,166,2681.808569
7121.307501,274,2683.470695
6540.786469,251,2684.989307
6996.831739,295,2686.78351
2122.085203,300,2688.584311
1386.934043,300,2690.391169
1576.305565,300,2692.2047
5544.778587,30,2692.396954
7732.535357,178,2693.481704
-191.12606,14,2693.568429
7326.947004,232,2694.951495
1368.708275,300,2696.757278
884.572248,300,2698.547756
982.901754,300,2700.36848
890.777595,163,2701.349883
6716.022598,245,2702.828279
696.640258,300,2704.643221
1088.871225,73,2705.087592
6451.76575,192,2706.258245
63.427191,300,2708.057475
7175.829733,273,2709.736108
1113.827382,246,2711.204685
6969.851083,97,2712.110004
7329.475856,128,2712.99538
-269.380513,300,2714.926329
1478.985007,132,2715.731072
1066.715878,210,2717.010653
7362.673701,136,2717.831201
1708.884444,300,2719.64548
925.887459,218,2720.946227
6361.00356,253,2722.462041
-87.428874,175,2723.522771
369.210398,76,2723.988901
384.011959,300,2726.102981
5858.24476,206,2727.634885
-193.052068,14,2727.741602
5366.309965,16,2727.859285
360.399962,230,2729.28621
7751.376103,128,2730.058508
-330.112821,23,2730.207943
763.160256,116,2730.911423
987.655742,103,2731.542471
1550.138876,300,2733.353137
1705.608815,300,2735.135014
-51.323044,300,2736.951541
276.728867,300,2738.767853
7030.703149,288,2740.509177
6390.674262,96,2741.099072
53.506418,300,2743.227906
1125.664432,300,2745.031591
909.292037,300,2746.845912
6990.728743,289,2748.596343
706.756038,300,2750.38906
1009.075409,300,2752.220905
6821.803969,112,2752.903537
1387.596721,300,2754.694624
-86.408012,300,2756.461279
6946.501824,290,2758.170351
7802.960812,157,2759.110546
2485.726635,300,2760.920011
-1755.300331,192,2762.101262
7220.656802,267,2763.712503
2378.430564,300,2765.540417
-1269.431719,300,2767.362457
7750.068564,151,2768.251606
-207.456671,11,2768.320037
1956.74079,300,2770.150704
2112.73637,300,2771.980754
432.270031,300,2773.788132
7463.22598,220,2775.151513
7577.939954,252,2776.963288
1838.864823,300,2778.779902
1871.934158,300,2780.568648
-422.055054,10,2780.637188
2182.511744,300,2782.431323
1817.148685,300,2784.255723
2103.139459,288,2786.259192
2598.802791,300,2788.440362
6138.268322,43,2788.696298
485.120748,300,2790.481558
7194.842162,223,2791.818711
-368.546127,28,2791.990576
6317.702347,85,2792.512579
7656.403047,206,2793.766923
1339.156911,300,2795.595475
7576.578755,213,2796.892761
6072.491867,56,2797.253524
5797.618567,34,2797.462037
-159.056833,15,2797.555158
7252.995809,133,2798.44602
2415.516299,300,2800.334926
8030.580959,138,2801.399901
2051.091357,300,2803.224664
7476.600774,109,2803.880634
2414.679625,300,2805.721146
6084.709954,80,2806.21984
6027.416429,45,2806.493234
1621.980927,300,2808.287675
5746.848982,26,2808.446642
-116.336178,16,2808.549199
5909.778709,33,2808.753212
6241.37291,110,2809.422391
2513.652812,300,2811.240621
7839.858329,281,2812.949006
2502.031333,300,2814.747578
2238.535727,300,2816.58364
1503.028444,300,2818.402644
2557.767982,300,2820.196412
1965.101991,300,2821.997258
7460.650156,285,2823.711254
8022.41424,187,2824.843485
7403.085279,122,2825.583323
7672.13222,250,2827.109087
7880.217941,198,2828.308788
7622.057543,129,2829.111469
2720.821682,300,2830.94032
7552.67514,203,2832.182672
2510.862451,300,2834.258248
6599.050546,100,2834.861252
2458.829741,300,2836.660189
7026.05142,110,2837.33626
7772.764573,173,2838.387573
6143.429284,87,2838.916801
2174.321442,129,2839.701722
2228.848518,300,2841.505997
-441.52564,23,2841.650409
1909.087463,300,2843.473022
8318.533451,171,2844.515986
6395.212986,277,2846.526614
2160.272424,300,2848.60666
7781.992624,132,2849.379138
6962.165276,260,2850.935619
2497.080694,203,2852.166242
2616.70612,300,2853.99698
7227.403767,257,2855.560856
7864.838363,140,2856.396244
5779.411075,35,2856.617436
1689.805375,300,2858.412691
7721.661976,118,2859.13333
2553.263142,300,2860.951531
2513.542876,300,2862.763154
7691.257175,214,2864.066419
1109.92439,300,2866.160368
7769.315587,118,2866.883498
6914.317197,272,2868.525992
7880.658329,253,2870.063205
1340.003247,300,2871.878344
7540.841946,117,2872.587197
-403.045842,4,2872.61591
8017.842981,180,2873.708941
1121.917377,300,2875.507936
7557.189917,289,2877.248502
7135.632845,254,2878.760943
7167.663384,282,2880.452718
6891.757743,249,2881.969201
7318.487962,107,2882.62228
7165.252054,281,2884.298804
2386.407712,300,2886.099233
1327.058499,300,2887.918208
7366.184505,267,2889.544856
7477.460801,267,2891.169723
2023.7421,300,2892.974653
1596.743002,270,2894.606372
2071.518862,300,2896.775485
1196.420938,300,2898.542433
1896.519545,300,2900.369824
6045.127755,63,2900.754706
1745.030694,300,2902.576433
2161.771172,300,2904.381773
2033.056828,124,2905.162645
7425.910686,163,2906.374401
5491.389078,23,2906.55791
1283.898186,300,2908.697189
-213.491012,12,2908.768999
2245.542045,300,2910.572907
1115.993491,300,2912.389564
1472.099603,300,2914.217518
1984.615224,300,2916.029993
6285.258884,55,2916.369379
2112.243589,300,2918.174097
2267.663269,300,2920.000446
7884.475113,139,2920.834096
6227.328962,87,2921.36567
1740.824509,243,2922.843327
2245.832819,300,2924.64986
2043.401647,146,2925.542119
2769.240933,196,2926.756363
7225.638987,235,2928.437186
147.326938,37,2928.657564
1176.87197,65,2929.044564
1977.473978,123,2929.767598
2001.805547,231,2931.161142
2040.898716,299,2932.980413
453.008329,41,2933.23728
6360.813728,79,2933.718511
-175.115301,13,2933.799698
6432.513074,96,2934.380916
5869.43914,63,2934.765639
1420.12901,102,2935.374044
5852.203993,42,2935.663114
491.791722,55,2935.989734
6757.706548,104,2936.619281
7882.146709,126,2937.396034
2198.279448,124,2938.150875
799.283947,95,2938.722891
6190.890957,57,2939.071382
1377.635054,104,2939.705317
2457.881484,170,2940.735212
458.031465,62,2941.102201
2179.057742,180,2942.180331
2118.090866,118,2942.893366
2503.103799,300,2944.69269
2061.346988,300,2946.500603
6023.359163,44,2946.768599
1709.448699,124,2947.535998
7667.359566,180,2948.628299
799.590424,46,2948.902894
5774.307582,36,2949.129759
1562.909353,113,2949.809946
5583.569568,27,2949.978051
8050.539759,157,2950.93048
5606.429284,34,2951.141836
6295.578055,75,2951.600353
2078.35626,283,2953.326681
7549.558093,227,2954.694339
1765.161215,300,2956.499054
542.836861,59,2956.861478
7403.42562,118,2957.579656
1945.980284,300,2959.449258
1935.425505,300,2961.681797
1853.93376,300,2963.478165
2341.072309,178,2964.553935
7824.356915,190,2965.956621
2105.12018,300,2968.210595
1928.981635,300,2970.021666
1813.181295,300,2972.001314
2102.506425,255,2973.556023
7179.806629,271,2975.195613
2360.672799,164,2976.193669
6865.270975,101,2976.810061
6691.77282,94,2977.376085
6540.193766,101,2977.992192
1559.475163,206,2979.249322
7200.333231,266,2980.865384
5829.535036,38,2981.100213
7958.500162,169,2982.125683
7549.085316,288,2983.846206
5902.727194,45,2984.132883
6352.960804,80,2984.614197
2508.495449,140,2985.461434
5399.246799,18,2985.580393
570.953946,107,2986.230277
972.622326,105,2986.868561
1346.765462,256,2988.417529
2416.962971,200,2989.629706
1404.634796,107,2990.277141
2522.222949,265,2991.889793
-195.368489,11,2991.95565
7786.215676,123,2992.987858
-343.97877,6,2993.048694
5928.766114,72,2993.47341
6122.464493,92,2994.024938
7951.80403,131,2994.829278
7494.922067,115,2995.532649
680.173561,53,2995.856137
-135.068084,15,2995.948688
7420.184914,106,2996.577057
5352.721737,29,2996.755308
277.207993,47,2997.055619
122.620244,21,2997.183245
-213.768484,12,2997.264063
7419.285056,122,2997.98126
2317.151266,143,2998.858279
720.990347,103,2999.491971
7913.669727,153,3000.411951
971.001865,112,3001.093927
5722.292567,35,3001.309304
316.184038,38,3001.541989
6410.895311,112,3002.231833
7605.947266,178,3003.31754
6696.840549,97,3003.917817
842.382345,54,3004.246723
2747.577662,192,3005.414947
1640.971072,300,3007.221594
5741.125213,37,3007.45177
7767.539798,203,3008.689693
7975.112985,166,3009.698212
5641.084791,30,3009.88222
215.044183,34,3010.0889
2303.500105,150,3011.002548
7152.54903,257,3012.568666
7333.770787,283,3014.262921
-1064.579258,300,3016.145138
675.743297,55,3016.478019
2061.247412,137,3017.319589
1394.194873,109,3017.978576
1791.698187,222,3019.324634
1814.007773,226,3020.700345
7800.03559,184,3021.80904
529.533548,71,3022.246146
779.82431,54,3022.572573
685.351259,87,3023.09365
1945.645607,143,3023.982255
2382.628769,182,3025.088226
1656.339211,279,3027.564437
1682.913384,220,3029.103892
1903.295803,117,3029.83826
1298.540961,242,3031.298623
6161.245451,58,3031.654687
394.102114,33,3031.857853
508.609311,56,3032.204176
2230.041864,143,3033.070992
2092.126183,119,3033.798774
311.551275,91,3034.348369
7846.894162,138,3035.189833
1862.496638,251,3036.713951
2220.684187,188,3037.882687
1785.135245,269,3039.492501
954.328317,97,3040.086697
5120.706605,5,3040.121423
1729.231414,216,3041.40931
382.589065,33,3041.608809
7533.325205,121,3042.326888
1658.941407,208,3043.571921
7221.106476,209,3044.832717
1630.680308,214,3046.130991
1375.318757,243,3047.615948
842.772839,110,3048.280912
1119.58543,64,3048.669434
434.648934,54,3049.000021
883.921744,62,3049.379549
1809.901209,100,3049.971965
1716.80637,298,3051.729508
-4883.031791,300,3053.521524
1802.248028,132,3054.333196
7996.761088,186,3055.458243
2411.724411,210,3056.724856
7502.195563,197,3058.212121
5000,1,3058.223058
1057.367466,300,3060.037281
1012.368648,300,3061.851357
6003.297371,49,3062.144216
7476.053952,129,3062.93017
6263.645698,84,3063.440089
6052.571195,54,3063.769179
1051.051413,300,3065.58212
6968.14756,118,3066.298487
-567.061771,300,3068.11184
7416.164981,119,3068.832857
5591.689742,285,3070.567996
445.295578,300,3072.400904
859.921544,300,3074.216456
5235.782783,18,3074.329169
962.202051,300,3076.165277
5829.6657,34,3076.385743
6401.774014,100,3076.981884
5064.599055,7,3077.028614
6676.532017,289,3078.792524
-148.828841,18,3078.906118
949.164479,300,3080.735934
792.833575,253,3082.254373
2131.577743,300,3084.062274
2285.289698,300,3086.214932
7492.679051,177,3087.575296
553.09579,300,3089.802856
1333.978477,300,3091.591236
1085.151635,300,3093.408137
1114.538054,300,3095.208347
7791.720305,132,3095.996074
7578.062082,140,3096.859298
1136.114748,300,3098.656491
2258.638168,300,3100.455939
6605.50528,97,3101.051477
2318.200713,300,3102.875465
7475.634924,209,3104.13178
1710.200491,300,3105.942899
